日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-03-18,000558,3.44,3.42,3.46,3.37,408430,139075433.5,2.62,-0.29,-0.01,3.17
2025-03-19,000558,3.46,3.38,3.48,3.37,357825,121866437.5,3.22,-1.17,-0.04,2.78
2025-03-20,000558,3.37,3.43,3.54,3.37,869413,301930349.0,5.03,1.48,0.05,6.75
2025-03-21,000558,3.4,3.42,3.49,3.37,561563,192436543.39,3.5,-0.29,-0.01,4.36
2025-03-24,000558,3.47,3.76,3.76,3.45,2545894,948031647.7,9.06,9.94,0.34,19.76
2025-03-25,000558,3.6,3.83,4.13,3.53,2544035,946592662.83,15.96,1.86,0.07,19.74
2025-03-26,000558,3.69,3.87,3.99,3.66,1702742,655031268.89,8.62,1.04,0.04,13.21
2025-03-27,000558,3.85,3.74,4.03,3.72,1492196,574628009.15,8.01,-3.36,-0.13,11.58
2025-03-28,000558,3.68,3.56,3.75,3.55,1050912,382366143.8,5.35,-4.81,-0.18,8.15
2025-03-31,000558,3.61,3.74,3.92,3.61,1835846,704728209.08,8.71,5.06,0.18,14.25
2025-04-01,000558,3.73,3.81,3.99,3.72,1584509,609197826.71,7.22,1.87,0.07,12.3
2025-04-02,000558,3.78,3.91,3.92,3.7,1307308,502226622.78,5.77,2.62,0.1,10.14
2025-04-03,000558,3.86,4.09,4.24,3.85,1700800,689227944.13,9.97,4.6,0.18,13.2
2025-04-07,000558,3.88,3.75,4.12,3.68,1729434,670036477.54,10.76,-8.31,-0.34,13.42
2025-04-08,000558,3.76,3.99,4.02,3.75,1769600,690917702.78,7.2,6.4,0.24,13.73
2025-04-09,000558,3.88,3.96,3.99,3.6,1649899,629571689.16,9.77,-0.75,-0.03,12.8
2025-04-10,000558,4.0,4.15,4.35,3.96,2073005,862910570.02,9.85,4.8,0.19,16.09
2025-04-11,000558,4.1,4.04,4.24,4.01,1462935,601666123.26,5.54,-2.65,-0.11,11.35
2025-04-14,000558,4.17,4.44,4.44,4.17,1269309,553793195.17,6.68,9.9,0.4,9.85
2025-04-15,000558,4.62,4.39,4.64,4.32,2538763,1133108535.99,7.21,-1.13,-0.05,19.7
2025-04-16,000558,4.33,4.69,4.7,4.27,2294527,1028090221.76,9.79,6.83,0.3,17.81
2025-04-17,000558,4.62,4.64,4.9,4.49,2075919,975362068.96,8.74,-1.07,-0.05,16.11
2025-04-18,000558,4.6,4.24,4.6,4.18,1801757,787687643.89,9.05,-8.62,-0.4,13.98
2025-04-21,000558,4.16,4.27,4.28,4.06,1100823,459903822.96,5.19,0.71,0.03,8.54
