日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-03-18,000012,4.94,4.93,4.95,4.91,90096,44987298.71,0.81,-0.2,-0.01,0.46
2025-03-19,000012,4.92,4.93,4.95,4.89,102245,51008620.98,1.22,0.0,0.0,0.52
2025-03-20,000012,4.93,4.94,4.96,4.92,126331,63327868.59,0.81,0.2,0.01,0.64
2025-03-21,000012,4.94,4.98,5.0,4.93,234216,118090785.04,1.42,0.81,0.04,1.2
2025-03-24,000012,4.99,4.91,5.0,4.87,157213,78523780.65,2.61,-1.41,-0.07,0.8
2025-03-25,000012,4.92,5.0,5.0,4.91,171508,86555057.11,1.83,1.83,0.09,0.88
2025-03-26,000012,5.01,5.0,5.02,4.98,138628,70330631.4,0.8,0.0,0.0,0.71
2025-03-27,000012,4.99,4.96,5.01,4.95,98177,49497096.95,1.2,-0.8,-0.04,0.5
2025-03-28,000012,4.96,4.93,4.97,4.9,108713,54333180.71,1.41,-0.6,-0.03,0.55
2025-03-31,000012,4.93,4.86,4.96,4.85,127419,63315405.34,2.23,-1.42,-0.07,0.65
2025-04-01,000012,4.87,4.9,4.92,4.87,85934,42680404.72,1.03,0.82,0.04,0.44
2025-04-02,000012,4.9,4.92,4.92,4.88,62093,30888369.55,0.82,0.41,0.02,0.32
2025-04-03,000012,4.89,4.96,4.97,4.89,122321,61317909.58,1.63,0.81,0.04,0.62
2025-04-07,000012,4.81,4.51,4.85,4.47,363312,171055366.51,7.66,-9.07,-0.45,1.85
2025-04-08,000012,4.51,4.69,4.73,4.51,296530,140640249.25,4.88,3.99,0.18,1.51
2025-04-09,000012,4.65,4.72,4.73,4.56,165243,77945508.65,3.62,0.64,0.03,0.84
2025-04-10,000012,4.74,4.75,4.78,4.71,142872,68831089.96,1.48,0.64,0.03,0.73
2025-04-11,000012,4.71,4.75,4.78,4.69,79373,38260631.95,1.89,0.0,0.0,0.41
2025-04-14,000012,4.76,4.77,4.79,4.74,101759,49134710.45,1.05,0.42,0.02,0.52
2025-04-15,000012,4.76,4.75,4.76,4.72,79390,38174597.9,0.84,-0.42,-0.02,0.41
2025-04-16,000012,4.72,4.74,4.75,4.7,72558,34798418.9,1.05,-0.21,-0.01,0.37
2025-04-17,000012,4.72,4.76,4.79,4.71,82392,39834513.26,1.69,0.42,0.02,0.42
2025-04-18,000012,4.77,4.75,4.77,4.72,52141,25077866.42,1.05,-0.21,-0.01,0.27
2025-04-21,000012,4.76,4.75,4.76,4.73,55020,26488505.18,0.63,0.0,0.0,0.28
2025-04-22,000012,4.74,4.75,4.78,4.73,82013,39542197.75,1.05,0.0,0.0,0.42
2025-04-23,000012,4.76,4.73,4.78,4.72,72401,34847014.8,1.26,-0.42,-0.02,0.37
2025-04-24,000012,4.73,4.74,4.76,4.69,90169,43251172.28,1.48,0.21,0.01,0.46
2025-04-25,000012,4.74,4.75,4.78,4.73,79819,38574680.89,1.05,0.21,0.01,0.41
2025-04-28,000012,4.76,4.73,4.76,4.68,89586,42827737.71,1.68,-0.42,-0.02,0.46
2025-04-29,000012,4.72,4.69,4.73,4.69,90582,43255500.47,0.85,-0.85,-0.04,0.46
2025-04-30,000012,4.68,4.67,4.71,4.67,80018,38025142.86,0.85,-0.43,-0.02,0.41
2025-05-06,000012,4.69,4.72,4.73,4.68,98609,47138138.24,1.07,1.07,0.05,0.5
2025-05-07,000012,4.75,4.78,4.81,4.73,132069,63882781.53,1.69,1.27,0.06,0.67
2025-05-08,000012,4.76,4.76,4.8,4.76,81383,39415911.3,0.84,-0.42,-0.02,0.42
2025-05-09,000012,4.76,4.72,4.77,4.71,98071,47092803.87,1.26,-0.84,-0.04,0.5
2025-05-12,000012,4.74,4.73,4.75,4.7,93792,44906928.08,1.06,0.21,0.01,0.48
2025-05-13,000012,4.75,4.72,4.78,4.72,100950,48598718.36,1.27,-0.21,-0.01,0.52
2025-05-14,000012,4.72,4.75,4.76,4.69,116862,56093279.64,1.48,0.64,0.03,0.6
2025-05-15,000012,4.75,4.72,4.76,4.72,75923,36500242.79,0.84,-0.63,-0.03,0.39
2025-05-16,000012,4.72,4.69,4.73,4.69,70204,33515367.82,0.85,-0.64,-0.03,0.36
2025-05-19,000012,4.7,4.71,4.73,4.68,62424,29843740.25,1.07,0.43,0.02,0.32
2025-05-20,000012,4.71,4.69,4.73,4.68,85959,40976184.42,1.06,-0.42,-0.02,0.44
2025-05-21,000012,4.69,4.68,4.7,4.68,64449,30663872.5,0.43,-0.21,-0.01,0.33
2025-05-22,000012,4.68,4.63,4.68,4.62,117611,55424496.0,1.28,-1.07,-0.05,0.6
2025-05-23,000012,4.64,4.57,4.64,4.56,100532,46983619.72,1.73,-1.3,-0.06,0.51
2025-05-26,000012,4.57,4.58,4.61,4.56,55657,25877122.24,1.09,0.22,0.01,0.28
2025-05-27,000012,4.57,4.58,4.59,4.55,62635,29071228.19,0.87,0.0,0.0,0.32
2025-05-28,000012,4.59,4.57,4.6,4.56,60425,28075579.0,0.87,-0.22,-0.01,0.31
2025-05-29,000012,4.58,4.62,4.63,4.56,68947,32257583.92,1.53,1.09,0.05,0.35
2025-05-30,000012,4.61,4.62,4.63,4.59,55698,26076407.13,0.87,0.0,0.0,0.28
2025-06-03,000012,4.61,4.58,4.62,4.57,65965,30712254.12,1.08,-0.87,-0.04,0.34
2025-06-04,000012,4.59,4.6,4.61,4.57,57231,26684706.64,0.87,0.44,0.02,0.29
2025-06-05,000012,4.61,4.59,4.61,4.58,54263,25300342.3,0.65,-0.22,-0.01,0.28
2025-06-06,000012,4.59,4.63,4.63,4.59,73669,34527537.22,0.87,0.87,0.04,0.38
2025-06-09,000012,4.63,4.62,4.64,4.61,55921,26246215.55,0.65,-0.22,-0.01,0.29
2025-06-10,000012,4.63,4.6,4.63,4.57,67982,31761234.0,1.3,-0.43,-0.02,0.35
2025-06-11,000012,4.61,4.62,4.63,4.59,68327,32030876.7,0.87,0.43,0.02,0.35
2025-06-12,000012,4.61,4.58,4.62,4.57,89441,41645440.45,1.08,-0.87,-0.04,0.46
2025-06-13,000012,4.58,4.5,4.59,4.5,154435,71128385.47,1.97,-1.75,-0.08,0.79
2025-06-16,000012,4.48,4.52,4.53,4.47,76600,35070845.87,1.33,0.44,0.02,0.39
2025-06-17,000012,4.53,4.53,4.55,4.51,47189,21689614.24,0.88,0.22,0.01,0.24
2025-06-18,000012,4.51,4.5,4.53,4.5,42081,19270480.57,0.66,-0.66,-0.03,0.21
2025-06-19,000012,4.51,4.49,4.52,4.47,62757,28595015.79,1.11,-0.22,-0.01,0.32
2025-06-20,000012,4.48,4.49,4.51,4.48,51815,23638130.35,0.67,0.0,0.0,0.26
2025-06-23,000012,4.49,4.48,4.5,4.46,70362,32022263.28,0.89,-0.22,-0.01,0.36
2025-06-24,000012,4.48,4.53,4.53,4.48,74426,34121034.09,1.12,1.12,0.05,0.38
2025-06-25,000012,4.52,4.56,4.56,4.51,92779,42739939.56,1.1,0.66,0.03,0.47
2025-06-26,000012,4.56,4.54,4.56,4.52,76725,35395944.49,0.88,-0.44,-0.02,0.39
2025-06-27,000012,4.55,4.54,4.58,4.54,65081,30094264.13,0.88,0.0,0.0,0.33
2025-06-30,000012,4.55,4.55,4.56,4.53,75307,34741494.76,0.66,0.22,0.01,0.38
2025-07-01,000012,4.56,4.58,4.58,4.54,99353,46059386.22,0.88,0.66,0.03,0.51
2025-07-02,000012,4.6,4.73,4.74,4.6,410024,194379827.09,3.06,3.28,0.15,2.09
2025-07-03,000012,4.7,4.69,4.71,4.65,217009,103048911.29,1.27,-0.85,-0.04,1.11
2025-07-04,000012,4.71,4.69,4.8,4.67,219826,105499430.24,2.77,0.0,0.0,1.12
2025-07-07,000012,4.7,4.68,4.74,4.67,143043,68167991.13,1.49,-0.21,-0.01,0.73
2025-07-08,000012,4.68,4.78,4.8,4.67,267932,129326553.71,2.78,2.14,0.1,1.37
2025-07-09,000012,4.78,4.75,4.79,4.74,135547,65515025.5,1.05,-0.63,-0.03,0.69
2025-07-10,000012,4.76,4.87,4.94,4.75,331883,162570805.05,4.0,2.53,0.12,1.69
2025-07-11,000012,4.83,4.81,4.86,4.78,258695,126303155.3,1.64,-1.23,-0.06,1.32
2025-07-14,000012,4.81,4.81,4.86,4.8,133304,65144264.08,1.25,0.0,0.0,0.68
2025-07-15,000012,4.79,4.71,4.8,4.7,184469,88597982.3,2.08,-2.08,-0.1,0.94
2025-07-16,000012,4.71,4.7,4.73,4.67,113334,54007487.4,1.27,-0.21,-0.01,0.58
2025-07-17,000012,4.72,4.74,4.74,4.7,99215,47564505.15,0.85,0.85,0.04,0.51
2025-07-18,000012,4.73,4.74,4.75,4.71,84139,40408327.83,0.84,0.0,0.0,0.43
2025-07-21,000012,4.81,4.88,4.89,4.79,281173,138158688.05,2.11,2.95,0.14,1.44
2025-07-22,000012,4.87,5.02,5.03,4.85,466693,233842482.94,3.69,2.87,0.14,2.38
2025-07-23,000012,5.05,4.98,5.08,4.98,474130,238571607.45,1.99,-0.8,-0.04,2.42
2025-07-24,000012,4.94,5.14,5.18,4.93,429136,217006987.78,5.02,3.21,0.16,2.19
2025-07-25,000012,5.12,5.06,5.14,5.06,317791,161713559.01,1.56,-1.56,-0.08,1.62
2025-07-28,000012,5.0,4.95,5.04,4.89,262921,130443132.19,2.96,-2.17,-0.11,1.34
2025-07-29,000012,4.94,4.92,4.97,4.87,193793,95045350.28,2.02,-0.61,-0.03,0.99
2025-07-30,000012,4.96,4.91,4.98,4.89,153510,75750810.03,1.83,-0.2,-0.01,0.78
2025-07-31,000012,4.9,4.78,4.9,4.75,265396,127595689.87,3.05,-2.65,-0.13,1.35
2025-08-01,000012,4.78,4.78,4.82,4.76,132608,63458734.25,1.26,0.0,0.0,0.68
2025-08-04,000012,4.78,4.75,4.78,4.72,124116,58835247.71,1.26,-0.63,-0.03,0.63
2025-08-05,000012,4.78,4.77,4.78,4.74,99684,47499560.92,0.84,0.42,0.02,0.51
2025-08-06,000012,4.77,4.79,4.8,4.74,108114,51516096.88,1.26,0.42,0.02,0.55
2025-08-07,000012,4.79,4.78,4.81,4.75,129461,61887126.98,1.25,-0.21,-0.01,0.66
2025-08-08,000012,4.77,4.78,4.8,4.76,106089,50692636.43,0.84,0.0,0.0,0.54
2025-08-11,000012,4.8,4.79,4.81,4.76,109707,52592984.0,1.05,0.21,0.01,0.56
2025-08-12,000012,4.8,4.78,4.8,4.76,99316,47459142.05,0.84,-0.21,-0.01,0.51
2025-08-13,000012,4.79,4.78,4.8,4.77,130212,62292769.35,0.63,0.0,0.0,0.66
2025-08-14,000012,4.78,4.72,4.8,4.71,169376,80470486.07,1.88,-1.26,-0.06,0.86
2025-08-15,000012,4.72,4.79,4.8,4.71,173222,82639837.24,1.91,1.48,0.07,0.88
2025-08-18,000012,4.81,4.78,4.82,4.77,173551,83155297.95,1.04,-0.21,-0.01,0.89
2025-08-19,000012,4.79,4.76,4.79,4.74,135674,64635779.16,1.05,-0.42,-0.02,0.69
2025-08-20,000012,4.76,4.8,4.8,4.75,133467,63691412.6,1.05,0.84,0.04,0.68
2025-08-21,000012,4.79,4.89,4.98,4.78,413000,201741354.84,4.17,1.88,0.09,2.11
2025-08-22,000012,4.85,4.87,4.87,4.82,255055,123490246.68,1.02,-0.41,-0.02,1.3
2025-08-25,000012,4.88,4.87,4.91,4.85,239270,116752693.12,1.23,0.0,0.0,1.22
2025-08-26,000012,4.87,4.87,4.89,4.84,142837,69544136.38,1.03,0.0,0.0,0.73
2025-08-27,000012,4.86,4.79,4.88,4.78,218346,105434367.66,2.05,-1.64,-0.08,1.11
2025-08-28,000012,4.8,4.77,4.81,4.71,190653,90620506.41,2.09,-0.42,-0.02,0.97
2025-08-29,000012,4.78,4.75,4.8,4.74,140731,67094813.08,1.26,-0.42,-0.02,0.72
2025-09-01,000012,4.75,4.75,4.77,4.71,129284,61234709.36,1.26,0.0,0.0,0.66
2025-09-02,000012,4.76,4.73,4.77,4.71,126802,60002967.06,1.26,-0.42,-0.02,0.65
2025-09-03,000012,4.73,4.67,4.74,4.67,116928,54850260.72,1.48,-1.27,-0.06,0.6
2025-09-04,000012,4.66,4.71,4.72,4.66,118687,55808158.14,1.28,0.86,0.04,0.61
2025-09-05,000012,4.71,4.8,4.8,4.69,186049,88354023.13,2.34,1.91,0.09,0.95
2025-09-08,000012,4.81,4.8,4.83,4.78,215426,103541057.56,1.04,0.0,0.0,1.1
2025-09-09,000012,4.8,4.81,4.83,4.78,138366,66482097.34,1.04,0.21,0.01,0.71
2025-09-10,000012,4.79,4.76,4.82,4.76,133231,63658637.01,1.25,-1.04,-0.05,0.68
2025-09-11,000012,4.75,4.77,4.78,4.74,152419,72464375.12,0.84,0.21,0.01,0.78
2025-09-12,000012,4.77,4.78,4.81,4.75,188945,90291603.63,1.26,0.21,0.01,0.96
2025-09-15,000012,4.78,4.75,4.79,4.72,161965,76834717.26,1.46,-0.63,-0.03,0.83
2025-09-16,000012,4.77,4.75,4.79,4.72,121192,57544137.02,1.47,0.0,0.0,0.62
2025-09-17,000012,4.74,4.74,4.75,4.72,123885,58673761.71,0.63,-0.21,-0.01,0.63
2025-09-18,000012,4.73,4.68,4.74,4.65,209559,98491699.11,1.9,-1.27,-0.06,1.07
2025-09-19,000012,4.67,4.72,4.72,4.66,131085,61385876.76,1.28,0.85,0.04,0.67
2025-09-22,000012,4.69,4.67,4.7,4.65,94597,44126868.39,1.06,-1.06,-0.05,0.48
2025-09-23,000012,4.67,4.65,4.68,4.57,151006,69571894.84,2.36,-0.43,-0.02,0.77
2025-09-24,000012,4.64,4.71,4.72,4.6,143222,66850760.85,2.58,1.29,0.06,0.73
2025-09-25,000012,4.72,4.69,4.74,4.67,138358,65104332.69,1.49,-0.42,-0.02,0.71
